Mean fitness,Best fitness
6.365962809920162,57.165189262937396
12.778744099326136,75.19486503108351
19.955577983619754,75.19486503108351
25.785778978453013,75.19486503108351
30.885822614734906,94.91859563501554
47.778715709772214,94.91859563501554
41.31525599225528,94.91859563501554
42.24947796433918,94.91859563501554
59.93455883713556,94.91859563501554
57.297129977463136,94.91859563501554
56.74087370897295,94.91859563501554
56.44709154968959,94.91859563501554
58.740400452529514,94.91859563501554
55.33612026154252,94.91859563501554
58.355418228174464,94.91859563501554
58.654928824252295,94.91859563501554
58.14774205206842,94.91859563501554
60.64747370135972,94.91859563501554
61.19325891461445,94.91859563501554
63.98237554636174,94.91859563501554
