Mean fitness,Best fitness
9.507108041339684,57.269900217026425
19.214649864549205,94.85250552318655
22.938325842483632,94.85250552318655
25.499408686031934,94.85250552318655
36.451874025759906,94.85250552318655
47.068864248468905,94.85250552318655
49.54100899147679,94.85250552318655
59.25426922645855,94.85250552318655
59.29188187257731,94.85250552318655
58.54320661798643,94.85250552318655
63.23828609913862,94.85250552318655
58.023876837757,94.85250552318655
63.05049097938404,94.85250552318655
52.77900214090931,94.85250552318655
62.29139000146412,94.85250552318655
66.08219082956309,94.85250552318655
59.19557365456987,94.85250552318655
62.32263371849119,94.85250552318655
59.044473021558275,94.85250552318655
67.36711502988577,94.85250552318655
