Mean fitness,Best fitness
9.73857029874632,68.09224472101786
14.562725991427563,94.9001335721758
20.063805104683684,94.9001335721758
29.502027379698216,94.9001335721758
32.725429763036566,94.9001335721758
48.64800654102689,94.9001335721758
64.48614753343276,94.9001335721758
54.08084261979924,94.9001335721758
55.028437144019044,94.9001335721758
61.334454612677725,94.9001335721758
62.943915031696115,94.9001335721758
55.71833577783911,94.9001335721758
53.97241324257848,94.9001335721758
48.05323919210867,94.9001335721758
55.90018141425881,94.9001335721758
61.670114577209596,94.9001335721758
59.730462618711364,94.9001335721758
63.86397089500102,94.9001335721758
56.79411334142806,94.9001335721758
60.65764598966288,94.9001335721758
