Mean fitness,Best fitness
6.741434213206684,66.26990021702643
17.046997524234524,66.26990021702643
28.690885782886404,66.26990021702643
34.57899952630489,94.78506424239102
37.93258672264638,94.78506424239102
33.423745425452104,94.78506424239102
49.89399611164353,94.78506424239102
54.97848963740402,94.78506424239102
53.0288447268735,94.78506424239102
51.40506812585373,94.78506424239102
55.017434959885975,94.78506424239102
62.24166334475198,94.78506424239102
58.01430530504832,94.78506424239102
54.51885937781259,94.78506424239102
51.86418627307094,94.78506424239102
54.35823448390689,94.78506424239102
56.67249466992438,94.78506424239102
58.80801814642925,94.78506424239102
59.20764528320115,94.78506424239102
62.44620632581229,94.78506424239102
