Mean fitness,Best fitness
9.43828130227693,75.01354799471557
13.87465787801415,75.01354799471557
17.51007563396372,94.78506424239102
17.506649870983118,94.79051384715858
27.885060503585315,94.79051384715858
38.782574479170236,94.79051384715858
53.45547277946159,94.79051384715858
58.31255791679748,94.9001335721758
57.74720505082416,94.9001335721758
53.74796742080762,94.9001335721758
54.48627415876397,94.9001335721758
62.688157504697664,94.9001335721758
53.65220592887824,94.9001335721758
48.91008369579729,94.9001335721758
39.587042774292364,94.9001335721758
51.51200471617677,94.9001335721758
58.960835105491725,94.9001335721758
63.30149702672481,94.9001335721758
53.0750951690429,94.9001335721758
58.60393928971859,94.9001335721758
