Mean fitness,Best fitness
8.682469338403221,39.111122041667116
11.664843104095128,86.01913210330925
15.56936320053799,88.47093371736658
23.1337868957756,88.47093371736658
44.54644386827721,88.47093371736658
41.40018790732436,88.47093371736658
59.44116128095321,88.47093371736658
57.751524409209914,88.47093371736658
54.33704705700632,88.47093371736658
57.50627664123154,88.47093371736658
50.82767020391165,88.47093371736658
48.943021852643795,88.47093371736658
55.20466319146661,88.47093371736658
53.64681826292405,88.47093371736658
55.066813093967475,88.47093371736658
54.455574710461086,88.47093371736658
58.58054021924856,88.47093371736658
54.02181326229501,88.47093371736658
53.14894381836885,88.47093371736658
53.409574855732906,88.47093371736658
