Mean fitness,Best fitness
10.280856423712082,84.28330566837731
19.51248887715778,84.28532996056654
26.13818608752335,85.62064419553958
30.381682131402645,86.11244209372171
31.380341008675863,86.71161359127815
42.59477404648079,87.72296301830214
45.3276819216968,88.61727049306816
33.36723179426611,89.30543860818561
40.558254720664515,89.60543860818561
46.35501012601837,89.60543860818561
53.744696322499195,89.66543860818561
55.180133845863686,89.78543860818561
54.90386560138243,89.78543860818561
49.147391878215146,89.78543860818561
60.90777204762669,89.78543860818561
51.155958578021384,89.78543860818561
60.69039423231833,89.78543860818561
53.730770928544864,89.78543860818561
56.38853764979171,89.78543860818561
51.81193754325442,89.78543860818561
