Mean fitness,Best fitness
9.062056615198104,47.966913778201196
10.36786551496496,83.1998092916881
15.279259726116043,83.94890870538947
25.47898976735209,85.43490903049438
30.613113300891168,86.35829930534797
28.015591357267258,86.35829930534797
28.834533447191088,89.49625005099381
24.77742695969052,89.49625005099381
33.475865679083235,89.49625005099381
48.560694972086395,89.49625005099381
55.22554081206862,89.49625005099381
60.664619178614664,89.49625005099381
57.13324364600533,89.49625005099381
53.17691994341756,89.49625005099381
62.87354881264124,89.49625005099381
61.871081199298075,89.49625005099381
60.51484475068597,89.49625005099381
54.05499645949272,89.49625005099381
56.30775342870216,89.49625005099381
48.292842740598005,89.49625005099381
