Mean fitness,Best fitness
6.083699220071672,47.38126101648278
12.183253805847864,65.75389323451844
14.49147205529588,86.28974349950614
21.888615731786185,86.28974349950614
24.47131815329629,86.87101544997525
44.63937938284485,88.20074878798992
43.230006162618174,88.20074878798992
45.86796873333581,88.20074878798992
45.59184610038795,88.43889252774358
46.044522585051716,88.43889252774358
48.24213805138338,88.43889252774358
50.027440422581066,88.43889252774358
58.36510474578494,88.43889252774358
55.04846540067629,88.43889252774358
49.62771807628395,88.43889252774358
52.446104308058075,88.43889252774358
58.90528298798881,88.43889252774358
55.574326091575465,88.43889252774358
59.842976405691935,88.43889252774358
55.48599884860337,88.43889252774358
