Mean fitness,Best fitness
31.5992244942855,88.86679402095825
43.39854030101444,94.18001907417188
46.70555538449781,94.18001907417188
46.10859038943989,94.18001907417188
56.534548816820255,94.18001907417188
72.11443519791688,94.18001907417188
70.48201340336908,94.18001907417188
64.84410998245292,94.18001907417188
68.01702531508943,94.18001907417188
67.19630037898132,94.18001907417188
60.455524423187974,94.18001907417188
68.39701489304731,94.63971843439496
60.9767079251089,94.63971843439496
46.320627770260714,94.63971843439496
65.79507483023256,94.63971843439496
56.7023417801196,94.63971843439496
58.88813346926544,94.63971843439496
64.79303161496651,94.63971843439496
72.6895043032947,94.63971843439496
67.19664717446811,94.63971843439496
