Mean fitness,Best fitness
27.66482178827965,89.85057091248862
33.962637366178505,89.85057091248862
45.76088953227436,92.87833644349736
40.664585850292845,92.87833644349736
42.35862843013767,92.87833644349736
56.62370496826695,94.20936470590375
63.36683274555395,94.20936470590375
51.48294435268741,94.20936470590375
48.19319704387963,94.20936470590375
63.00306001361824,94.20936470590375
69.40504847965663,94.20936470590375
62.663493982093094,94.20936470590375
72.68781262152,94.20936470590375
63.08602389882466,94.20936470590375
71.65240208075241,94.20936470590375
68.74901425894659,94.20936470590375
63.9841106332468,94.20936470590375
67.34177538220443,94.20936470590375
72.42452285660553,94.20936470590375
74.45692077938517,94.20936470590375
