Mean fitness,Best fitness
33.324162051415584,94.08936470590375
42.30436412165465,94.08936470590375
41.4076563569404,94.08936470590375
58.81834770064172,94.08936470590375
65.24462134821266,94.08936470590375
67.95725798041667,94.18001907417188
69.05866576712741,94.18001907417188
62.78234309390626,94.18001907417188
67.62957824649664,94.18001907417188
65.53295241501179,94.18001907417188
61.04163222335359,94.18001907417188
65.15815886862508,94.18001907417188
65.90986783943144,94.18001907417188
65.36037154821236,94.18001907417188
66.5747835156915,94.18001907417188
67.73257889030583,94.18001907417188
59.480768371353285,94.18001907417188
65.60775996560793,94.18001907417188
66.44849665851963,94.18001907417188
67.77907627366017,94.18001907417188
