Mean fitness,Best fitness,Average sigma start,Average sigma end
6.281542990075519,56.4124499851752,0.05476256361956157,0.030229160170521147
11.839926836915694,56.4124499851752
12.775651621416548,85.04526910728146
15.800297258153906,87.1334229667773
14.668038969788746,87.94939087985287
24.54963663812163,87.94939087985287
41.29314271087151,88.95091243585037
43.46022670177175,91.44952957785584
52.140718639647524,91.44952957785584
55.99305233432171,91.76775743094814
61.700343827296926,91.76775743094814
65.2563056672029,91.76775743094814
61.99673747803967,91.76775743094814
49.97616351168018,91.76775743094814
61.08864294080841,91.76775743094814
55.37372654198722,91.76775743094814
59.12075258066577,92.16952957785584
54.78369762819252,92.16952957785584
56.23022540712027,92.16952957785584
59.089968739711864,92.16952957785584
