Mean fitness,Best fitness
5.883589189618451,48.22855887686998
21.582556250442085,94.78506424239102
20.774089481298034,94.78506424239102
28.432738213843887,94.78506424239102
33.53802716669716,94.78506424239102
34.99340633319728,94.78506424239102
46.36195522690862,94.78506424239102
58.64150498498461,94.78506424239102
62.47159895833211,94.85250552318655
53.25667311576999,94.85250552318655
55.37562913594375,94.85250552318655
50.547305247096446,94.85250552318655
48.437628330435984,94.85250552318655
57.0532933476739,94.85250552318655
54.86939957256654,94.85250552318655
58.4754323043529,94.85250552318655
62.12808385543365,94.85250552318655
54.37169188734094,94.85250552318655
61.48937044028616,94.85250552318655
55.35218096219112,94.85250552318655
