Mean fitness,Best fitness,Individual Gain
8.830619498314904,40.99171585852572,-15
18.5235643614433,51.21709248959284
12.072861458765676,51.21709248959284
14.854702283126503,51.21709248959284
15.25477903282188,51.21709248959284
13.543295978737799,51.21709248959284
12.988137551406279,51.21709248959284
14.278131296262057,51.21709248959284
13.75547622567358,51.21709248959284
15.460836470564892,51.21709248959284
18.0915312777005,51.26082642606052
16.82293425547142,51.26082642606052
26.86013332578242,72.91666852063001
37.96450357758101,72.91666852063001
51.431222480512716,72.91666852063001
63.76227567647864,72.91666852063001
63.76227567647864,72.91666852063001
63.76227567647864,72.91666852063001
63.76227567647864,72.91666852063001
63.76227567647864,72.91666852063001
