Mean fitness,Best fitness
25.108967444397976,89.121682633452
35.446724244412465,89.31289246928256
39.15929388311354,89.541682633452
43.443745181872664,90.33289246928257
56.48372614408047,90.33289246928257
46.46044818772826,90.91173230259882
54.94734197615153,91.29289246928256
64.9119463177434,91.88669517527553
66.12410243209096,91.88669517527553
72.0824919233145,91.88669517527553
78.69245956091557,92.93833644349735
63.603481261278084,92.93833644349735
68.00937236230662,92.93833644349735
66.24780761596169,92.93833644349735
58.21424966521562,92.93833644349735
67.19086103183184,92.93833644349735
64.40063706935281,92.93833644349735
58.446849168837446,93.84936470590375
54.387723031841,93.84936470590375
62.87535455368022,93.84936470590375
