Mean fitness,Best fitness
29.293657946333834,89.061682633452
39.812621406003075,92.93833644349735
39.28274205028294,92.93833644349735
51.50347083744625,92.93833644349735
46.476892775851766,92.93833644349735
50.39715105205439,92.93833644349735
65.82369387607835,93.96936470590374
68.804487838747,93.96936470590374
64.68083798595984,93.96936470590374
53.68924635453638,93.96936470590374
45.206055568551356,93.96936470590374
69.34695507976774,93.96936470590374
67.46112408380515,93.96936470590374
68.84974561378185,93.96936470590374
73.94406992946027,93.96936470590374
71.55971711553542,93.96936470590374
70.05687246212406,93.96936470590374
67.60748488446575,93.96936470590374
74.26502268282894,93.96936470590374
73.03155800279131,93.96936470590374
