Mean fitness,Best fitness
29.453125284630758,88.89289246928256
43.51351142531078,89.61853908213779
51.16944005236341,89.61853908213779
58.54612076839333,90.09679627126205
58.49664605361231,90.42679402095825
49.78707084291721,91.6387078342906
54.395736275213515,91.82814186652395
53.372904141355235,92.2987078342906
60.00916194731471,92.2987078342906
64.9423949154582,92.2987078342906
69.45680240023239,92.2987078342906
63.55483373427077,92.2987078342906
64.43606534764345,92.2987078342906
54.13948882314968,92.2987078342906
64.1284707946615,92.2987078342906
56.3720143851468,92.2987078342906
65.34315120191997,92.2987078342906
64.23094328091416,92.2987078342906
62.00509114131326,92.2987078342906
64.23293688770181,92.2987078342906
