Mean fitness,Best fitness
10.457935750044504,85.38543794147893
12.739838949100164,85.38543794147893
21.76694053855406,85.9025019464308
22.56068138769662,85.9025019464308
32.08859573098381,85.93012053692775
44.220506015159344,86.47538760395148
43.00738204279319,86.47538760395148
36.447107650897095,86.47538760395148
27.090851782212223,86.47538760395148
49.0708443678071,86.47538760395148
48.21946274646073,86.47538760395148
49.82838760784256,86.47538760395148
43.688647532423666,86.47538760395148
47.31715045171588,86.47538760395148
55.61701141819779,86.47538760395148
51.64132275251751,86.47538760395148
48.454105096917516,86.47538760395148
50.13493202383259,86.47538760395148
50.57163838497361,86.47538760395148
40.42893822046352,86.47538760395148
