Mean fitness,Best fitness
8.105262105394466,47.55111060585314
14.207820309626689,83.58555034186709
17.171726163826868,90.88969895180333
26.46080234336685,90.88969895180333
20.536473549285716,90.88969895180333
36.02624247608769,90.88969895180333
42.9224236456961,90.88969895180333
50.781190383025795,90.88969895180333
57.16584616283902,90.88969895180333
52.317427357980385,90.88969895180333
48.42466142099868,90.88969895180333
50.380827402565075,90.88969895180333
57.23171162243122,90.88969895180333
49.573783429011286,90.88969895180333
53.315516334963704,90.88969895180333
58.85813716428642,90.88969895180333
47.03687856087552,90.88969895180333
57.90771010224053,90.88969895180333
59.01331393262831,90.88969895180333
53.09290911401853,90.88969895180333
